game_id,date,game_time,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,game_index,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,spread_abs,home_favored,away_favored,pick_side,pick_team,pick_is_favorite,pick_is_underdog,pick_location_bucket,spread_bucket,abs_error
2025-11-07-DAL-MEM,2025-11-07,,DAL,MEM,-4.5,4.5,4.079345405101776,118,104,14,125,1,0,0,1,1,1,4.5,True,False,away,DAL,False,True,road_underdog,3-6,9.920654594898224
2025-11-07-DET-BKN,2025-11-07,,DET,BKN,10.5,-10.5,-10.654322177171707,107,125,-18,126,0,0,1,0,0,1,10.5,False,True,away,DET,True,False,road_favorite,10+,7.345677822828293
2025-11-07-GSW-DEN,2025-11-07,,GSW,DEN,-10.0,10.0,10.12047741562128,129,104,25,127,1,1,1,1,1,1,10.0,True,False,home,DEN,True,False,home_favorite,10+,14.87952258437872
2025-11-07-HOU-SAS,2025-11-07,,HOU,SAS,4.0,-4.0,-3.1506358981132507,121,110,11,128,1,1,1,1,0,0,4.0,False,True,home,SAS,False,True,home_underdog,3-6,14.15063589811325
2025-11-07-OKC-SAC,2025-11-07,,OKC,SAC,11.5,-11.5,-11.691580787301064,101,132,-31,129,0,0,1,0,0,1,11.5,False,True,away,OKC,True,False,road_favorite,10+,19.308419212698936
2025-11-07-TOR-ATL,2025-11-07,,TOR,ATL,-2.5,2.5,2.357588082551956,97,109,-12,130,0,0,1,0,1,0,2.5,True,False,away,TOR,False,True,road_underdog,0-3,14.357588082551956
2025-11-07-UTA-MIN,2025-11-07,,UTA,MIN,-12.5,12.5,12.412086933851242,137,97,40,131,1,0,0,1,1,1,12.5,True,False,away,UTA,False,True,road_underdog,10+,27.587913066148758
2025-11-08-CHI-CLE,2025-11-08,,CHI,CLE,-8.5,8.5,9.09192818403244,128,122,6,132,0,1,0,1,1,1,8.5,True,False,home,CLE,True,False,home_favorite,6-10,3.09192818403244
2025-11-08-DAL-WAS,2025-11-08,,DAL,WAS,4.5,-4.5,-2.961037516593933,105,111,-6,133,0,1,0,0,0,1,4.5,False,True,home,WAS,False,True,home_underdog,3-6,3.038962483406067
2025-11-08-IND-DEN,2025-11-08,,IND,DEN,-10.5,10.5,10.204670876264572,117,100,17,134,1,0,0,1,1,1,10.5,True,False,away,IND,False,True,road_underdog,10+,6.795329123735428
2025-11-08-LAL-ATL,2025-11-08,,LAL,ATL,5.5,-5.5,-5.302081018686295,122,102,20,135,1,1,1,1,0,0,5.5,False,True,home,ATL,False,True,home_underdog,3-6,25.302081018686295
2025-11-08-NOP-SAS,2025-11-08,,NOP,SAS,-11.0,11.0,11.198197811841965,126,119,7,136,0,1,0,1,1,1,11.0,True,False,home,SAS,True,False,home_favorite,10+,4.198197811841965
2025-11-08-PHX-LAC,2025-11-08,,PHX,LAC,-4.0,4.0,3.7216676771640778,103,114,-11,137,0,0,1,0,1,0,4.0,True,False,away,PHX,False,True,road_underdog,3-6,14.721667677164078
2025-11-08-POR-MIA,2025-11-08,,POR,MIA,3.5,-3.5,-3.1571662425994877,136,131,5,138,1,1,1,1,0,0,3.5,False,True,home,MIA,False,True,home_underdog,3-6,8.157166242599487
2025-11-08-TOR-PHI,2025-11-08,,TOR,PHI,-5.5,5.5,5.421188935637474,130,120,10,139,1,0,0,1,1,1,5.5,True,False,away,TOR,False,True,road_underdog,3-6,4.578811064362526
2025-11-09-BKN-NYK,2025-11-09,,BKN,NYK,-16.0,16.0,17.35313606262207,134,98,36,140,1,1,1,1,1,1,16.0,True,False,home,NYK,True,False,home_favorite,10+,18.64686393737793
2025-11-09-BOS-ORL,2025-11-09,,BOS,ORL,-3.5,3.5,3.937416583299637,107,111,-4,141,0,1,0,0,1,0,3.5,True,False,home,ORL,True,False,home_favorite,3-6,7.937416583299637
2025-11-09-DET-PHI,2025-11-09,,DET,PHI,4.5,-4.5,-4.629481554031372,108,111,-3,142,1,0,0,0,0,1,4.5,False,True,away,DET,True,False,road_favorite,3-6,1.629481554031372
2025-11-09-HOU-MIL,2025-11-09,,HOU,MIL,4.0,-4.0,-4.075360111892223,115,122,-7,143,0,0,1,0,0,1,4.0,False,True,away,HOU,True,False,road_favorite,3-6,2.9246398881077766
2025-11-09-IND-GSW,2025-11-09,,IND,GSW,-12.5,12.5,13.135919868946075,114,83,31,144,1,1,1,1,1,1,12.5,True,False,home,GSW,True,False,home_favorite,10+,17.864080131053925
2025-11-09-MIN-SAC,2025-11-09,,MIN,SAC,4.5,-4.5,-4.568897478282452,117,144,-27,145,0,0,1,0,0,1,4.5,False,True,away,MIN,True,False,road_favorite,3-6,22.43110252171755
2025-11-09-OKC-MEM,2025-11-09,,OKC,MEM,10.5,-10.5,-10.26737828552723,100,114,-14,146,0,1,0,0,0,1,10.5,False,True,home,MEM,False,True,home_underdog,10+,3.7326217144727707
2025-11-10-ATL-LAC,2025-11-10,,ATL,LAC,-5.0,5.0,4.918994024395943,102,105,-3,147,0,0,1,0,1,0,5.0,True,False,away,ATL,False,True,road_underdog,3-6,7.918994024395943
2025-11-10-CLE-MIA,2025-11-10,,CLE,MIA,7.5,-7.5,-7.294087201356888,140,138,2,148,1,1,1,1,0,0,7.5,False,True,home,MIA,False,True,home_underdog,6-10,9.294087201356888
2025-11-10-LAL-CHA,2025-11-10,,LAL,CHA,8.5,-8.5,-8.351704359054565,111,121,-10,149,0,1,0,0,0,1,8.5,False,True,home,CHA,False,True,home_underdog,6-10,1.6482956409454346
2025-11-10-MIL-DAL,2025-11-10,,MIL,DAL,3.5,-3.5,-2.913426458835602,114,116,-2,150,1,1,1,0,0,1,3.5,False,True,home,DAL,False,True,home_underdog,3-6,0.9134264588356018
2025-11-10-MIN-UTA,2025-11-10,,MIN,UTA,7.5,-7.5,-7.299995303153992,113,120,-7,151,1,1,1,0,0,1,7.5,False,True,home,UTA,False,True,home_underdog,6-10,0.2999953031539917
2025-11-10-NOP-PHX,2025-11-10,,NOP,PHX,-8.5,8.5,8.91183340549469,121,98,23,152,1,1,1,1,1,1,8.5,True,False,home,PHX,True,False,home_favorite,6-10,14.08816659450531
2025-11-10-POR-ORL,2025-11-10,,POR,ORL,-2.0,2.0,2.127794772386551,115,112,3,153,1,1,1,1,1,1,2.0,True,False,home,ORL,True,False,home_favorite,0-3,0.8722052276134491
2025-11-10-SAS-CHI,2025-11-10,,SAS,CHI,5.0,-5.0,-4.926233537495136,117,121,-4,154,1,1,1,0,0,1,5.0,False,True,home,CHI,False,True,home_underdog,3-6,0.9262335374951363
2025-11-10-WAS-DET,2025-11-10,,WAS,DET,-11.0,11.0,11.397740870714188,137,135,2,155,0,1,0,1,1,1,11.0,True,False,home,DET,True,False,home_favorite,10+,9.397740870714188
2025-11-11-BOS-PHI,2025-11-11,,BOS,PHI,1.5,-1.5,-1.0818964838981628,102,100,2,156,1,1,1,1,0,0,1.5,False,True,home,PHI,False,True,home_underdog,0-3,3.081896483898163
2025-11-11-DEN-SAC,2025-11-11,,DEN,SAC,8.5,-8.5,-8.598728060722351,108,122,-14,157,0,0,1,0,0,1,8.5,False,True,away,DEN,True,False,road_favorite,6-10,5.401271939277649
2025-11-11-GSW-OKC,2025-11-11,,GSW,OKC,-8.0,8.0,8.351559191942215,126,102,24,158,1,1,1,1,1,1,8.0,True,False,home,OKC,True,False,home_favorite,6-10,15.648440808057785
2025-11-11-IND-UTA,2025-11-11,,IND,UTA,2.5,-2.5,-2.411462225019932,152,128,24,159,1,1,1,1,0,0,2.5,False,True,home,UTA,False,True,home_underdog,0-3,26.411462225019932
2025-11-11-MEM-NYK,2025-11-11,,MEM,NYK,-10.0,10.0,9.506934523582458,133,120,13,160,1,0,0,1,1,1,10.0,True,False,away,MEM,False,True,road_underdog,10+,3.4930654764175415
2025-11-11-TOR-BKN,2025-11-11,,TOR,BKN,10.0,-10.0,-10.012160263955591,109,119,-10,161,0,0,1,0,0,1,10.0,False,True,away,TOR,True,False,road_favorite,10+,0.012160263955591333
2025-11-12-ATL-SAC,2025-11-12,,ATL,SAC,4.5,-4.5,-4.817747265100479,100,133,-33,162,0,0,1,0,0,1,4.5,False,True,away,ATL,True,False,road_favorite,3-6,28.18225273489952
2025-11-12-CHI-DET,2025-11-12,,CHI,DET,3.0,-3.0,-3.0878743827342987,124,113,11,163,1,0,0,1,0,0,3.0,False,True,away,CHI,True,False,road_favorite,3-6,14.087874382734299
2025-11-12-CLE-MIA,2025-11-12,,CLE,MIA,-5.0,5.0,4.966223414987326,116,130,-14,164,0,0,1,0,1,0,5.0,True,False,away,CLE,False,True,road_underdog,3-6,18.966223414987326
2025-11-12-DEN-LAC,2025-11-12,,DEN,LAC,4.5,-4.5,-3.8768599033355713,116,130,-14,165,0,1,0,0,0,1,4.5,False,True,home,LAC,False,True,home_underdog,3-6,10.123140096664429
2025-11-12-GSW-SAS,2025-11-12,,GSW,SAS,-3.5,3.5,3.4515654258430004,120,125,-5,166,0,0,1,0,1,0,3.5,True,False,away,GSW,False,True,road_underdog,3-6,8.451565425843
2025-11-12-LAL-OKC,2025-11-12,,LAL,OKC,-8.0,8.0,8.565747737884521,121,92,29,167,1,1,1,1,1,1,8.0,True,False,home,OKC,True,False,home_favorite,6-10,20.43425226211548
2025-11-12-MEM-BOS,2025-11-12,,MEM,BOS,-8.5,8.5,8.791695415973663,131,95,36,168,1,1,1,1,1,1,8.5,True,False,home,BOS,True,False,home_favorite,6-10,27.208304584026337
2025-11-12-MIL-CHA,2025-11-12,,MIL,CHA,2.5,-2.5,-2.42670089751482,111,100,11,169,1,1,1,1,0,0,2.5,False,True,home,CHA,False,True,home_underdog,0-3,13.42670089751482
2025-11-12-ORL-NYK,2025-11-12,,ORL,NYK,-4.0,4.0,4.0593369118869305,107,124,-17,170,0,1,0,0,1,0,4.0,True,False,home,NYK,True,False,home_favorite,3-6,21.05933691188693
2025-11-12-PHX-DAL,2025-11-12,,PHX,DAL,2.0,-2.0,-1.7911619544029236,114,123,-9,171,0,1,0,0,0,1,2.0,False,True,home,DAL,False,True,home_underdog,0-3,7.208838045597076
2025-11-12-POR-NOP,2025-11-12,,POR,NOP,8.5,-8.5,-8.333227589726448,117,125,-8,172,1,1,1,0,0,1,8.5,False,True,home,NOP,False,True,home_underdog,6-10,0.33322758972644806
2025-11-12-WAS-HOU,2025-11-12,,WAS,HOU,-17.0,17.0,17.47740587592125,135,112,23,173,1,1,1,1,1,1,17.0,True,False,home,HOU,True,False,home_favorite,10+,5.522594124078751
2025-11-13-ATL-UTA,2025-11-13,,ATL,UTA,1.5,-1.5,-1.055576652288437,122,132,-10,174,0,1,0,0,0,1,1.5,False,True,home,UTA,False,True,home_underdog,0-3,8.944423347711563
2025-11-13-IND-PHX,2025-11-13,,IND,PHX,-4.0,4.0,4.293343603610992,133,98,35,175,1,1,1,1,1,1,4.0,True,False,home,PHX,True,False,home_favorite,3-6,30.706656396389008
2025-11-13-TOR-CLE,2025-11-13,,TOR,CLE,-7.5,7.5,8.143443048000336,113,126,-13,176,0,1,0,0,1,0,7.5,True,False,home,CLE,True,False,home_favorite,6-10,21.143443048000336
2025-11-14-BKN-ORL,2025-11-14,,BKN,ORL,-14.0,14.0,14.136079728603365,105,98,7,177,0,1,0,1,1,1,14.0,True,False,home,ORL,True,False,home_favorite,10+,7.136079728603365
2025-11-14-CHA-MIL,2025-11-14,,CHA,MIL,-9.0,9.0,9.029653035104277,147,134,13,178,1,1,1,1,1,1,9.0,True,False,home,MIL,True,False,home_favorite,6-10,3.9703469648957235
2025-11-14-GSW-SAS,2025-11-14,,GSW,SAS,-2.5,2.5,2.417964391410351,108,109,-1,179,0,0,1,0,1,0,2.5,True,False,away,GSW,False,True,road_underdog,0-3,3.417964391410351
2025-11-14-LAC-DAL,2025-11-14,,LAC,DAL,2.5,-2.5,-2.616907127201557,127,133,-6,180,0,0,1,0,0,1,2.5,False,True,away,LAC,True,False,road_favorite,0-3,3.383092872798443
2025-11-14-LAL-NOP,2025-11-14,,LAL,NOP,9.5,-9.5,-9.5029365173541,104,118,-14,181,0,0,1,0,0,1,9.5,False,True,away,LAL,True,False,road_favorite,6-10,4.497063482645901
2025-11-14-MIA-NYK,2025-11-14,,MIA,NYK,-6.5,6.5,6.186410546302795,140,132,8,182,1,0,0,1,1,1,6.5,True,False,away,MIA,False,True,road_underdog,6-10,1.8135894536972046
2025-11-14-PHI-DET,2025-11-14,,PHI,DET,-1.5,1.5,1.2846237272024157,114,105,9,183,1,0,0,1,1,1,1.5,True,False,away,PHI,False,True,road_underdog,0-3,7.7153762727975845
2025-11-14-POR-HOU,2025-11-14,,POR,HOU,-7.5,7.5,7.495299838483334,140,116,24,184,1,0,0,1,1,1,7.5,True,False,away,POR,False,True,road_underdog,6-10,16.504700161516666
2025-11-14-SAC-MIN,2025-11-14,,SAC,MIN,-11.5,11.5,11.180623710155489,124,110,14,185,1,0,0,1,1,1,11.5,True,False,away,SAC,False,True,road_underdog,10+,2.819376289844511
