game_id,date,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,abs_error
2025-03-06-HOU-NOP,2025-03-06,HOU,NOP,3.5,-3.5,-4.074281632900238,97,109,-12,0,0,1,0,0,1,7.925718367099762
2025-03-06-NYK-LAL,2025-03-06,NYK,LAL,-2.5,2.5,2.7851564586162567,113,109,4,1,1,1,1,1,1,1.2148435413837433
2025-03-06-CHI-ORL,2025-03-06,CHI,ORL,-8.0,8.0,7.9584236443042755,123,125,-2,0,0,1,0,1,0,9.958423644304276
2025-03-07-CLE-CHA,2025-03-07,CLE,CHA,15.5,-15.5,-15.407733954489233,117,118,-1,1,1,1,0,0,1,14.407733954489233
2025-03-07-UTA-TOR,2025-03-07,UTA,TOR,-5.5,5.5,5.498128155246377,118,109,9,1,0,0,1,1,1,3.501871844753623
2025-03-07-MEM-DAL,2025-03-07,MEM,DAL,10.0,-10.0,-9.925478607416151,111,122,-11,0,1,0,0,0,1,1.0745213925838488
2025-03-07-MIN-MIA,2025-03-07,MIN,MIA,3.5,-3.5,-3.0190606713294983,104,106,-2,1,1,1,0,0,1,1.0190606713294983
2025-03-07-POR-OKC,2025-03-07,POR,OKC,-1.5,1.5,1.3949217945337296,107,89,18,1,0,0,1,1,1,16.60507820546627
2025-03-07-PHX-DEN,2025-03-07,PHX,DEN,-9.0,9.0,8.92363028228283,149,141,8,0,0,1,1,1,1,0.9236302822828293
2025-03-07-SAS-SAC,2025-03-07,SAS,SAC,-6.5,6.5,6.9079360365867615,127,109,18,1,1,1,1,1,1,11.092063963413239
2025-03-07-NYK-LAC,2025-03-07,NYK,LAC,-7.0,7.0,6.673295378684998,105,95,10,1,0,0,1,1,1,3.3267046213150024
2025-03-08-BKN-CHA,2025-03-08,BKN,CHA,5.0,-5.0,-5.424709290266037,105,102,3,1,0,0,1,0,0,8.424709290266037
2025-03-08-NOP-HOU,2025-03-08,NOP,HOU,-6.5,6.5,6.939168393611908,146,117,29,1,1,1,1,1,1,22.060831606388092
2025-03-08-IND-ATL,2025-03-08,IND,ATL,1.0,-1.0,-0.9794360045343636,120,118,2,1,1,1,1,0,0,2.9794360045343637
2025-03-08-WAS-TOR,2025-03-08,WAS,TOR,-4.0,4.0,3.6581877768039694,117,118,-1,0,0,1,0,1,0,4.6581877768039694
2025-03-08-CHI-MIA,2025-03-08,CHI,MIA,-5.0,5.0,4.678814977407456,109,114,-5,0,0,1,0,1,0,9.678814977407455
2025-03-08-ORL-MIL,2025-03-08,ORL,MIL,-6.5,6.5,8.533387899398804,109,111,-2,0,1,0,0,1,0,10.533387899398804
2025-03-08-LAL-BOS,2025-03-08,LAL,BOS,-6.0,6.0,7.678690671920776,111,101,10,1,1,1,1,1,1,2.3213093280792236
2025-03-08-DET-GSW,2025-03-08,DET,GSW,-5.0,5.0,6.077283978462219,115,110,5,0,1,0,1,1,1,1.0772839784622192
2025-03-09-DEN-OKC,2025-03-09,DEN,OKC,-7.5,7.5,7.097931385040283,127,103,24,1,0,0,1,1,1,16.902068614959717
2025-03-09-PHX-DAL,2025-03-09,PHX,DAL,6.5,-6.5,-6.326987370848656,116,125,-9,0,1,0,0,0,1,2.6730126291513443
2025-03-09-CLE-MIL,2025-03-09,CLE,MIL,7.0,-7.0,-5.567715883255005,100,112,-12,0,1,0,0,0,1,6.432284116744995
2025-03-09-MEM-NOP,2025-03-09,MEM,NOP,10.5,-10.5,-10.855291903018951,104,107,-3,1,0,0,0,0,1,7.855291903018951
2025-03-09-UTA-PHI,2025-03-09,UTA,PHI,-6.5,6.5,6.668289706110954,126,122,4,0,1,0,1,1,1,2.6682897061109543
2025-03-09-SAS-MIN,2025-03-09,SAS,MIN,-11.0,11.0,11.298193216323853,141,124,17,1,1,1,1,1,1,5.7018067836761475
2025-03-09-DET-POR,2025-03-09,DET,POR,3.5,-3.5,-3.3777972534298897,112,119,-7,0,1,0,0,0,1,3.6222027465701103
2025-03-09-SAC-LAC,2025-03-09,SAC,LAC,-6.5,6.5,6.607770167291164,111,110,1,0,1,0,1,1,1,5.607770167291164
2025-03-10-PHI-ATL,2025-03-10,PHI,ATL,-9.5,9.5,9.164590686559675,132,123,9,0,0,1,1,1,1,0.16459068655967535
2025-03-10-UTA-BOS,2025-03-10,UTA,BOS,-15.5,15.5,19.11456251144409,114,108,6,0,1,0,1,1,1,13.114562511444088
2025-03-10-LAL-BKN,2025-03-10,LAL,BKN,5.5,-5.5,-5.639884278178215,111,108,3,1,0,0,1,0,0,8.639884278178215
2025-03-10-CHA-MIA,2025-03-10,CHA,MIA,-9.0,9.0,8.742666155099869,102,105,-3,0,0,1,0,1,0,11.742666155099869
2025-03-10-WAS-TOR,2025-03-10,WAS,TOR,-6.5,6.5,6.116389572620392,119,104,15,1,0,0,1,1,1,8.883610427379608
2025-03-10-IND-CHI,2025-03-10,IND,CHI,3.5,-3.5,-3.12251490354538,121,103,18,1,1,1,1,0,0,21.12251490354538
2025-03-10-ORL-HOU,2025-03-10,ORL,HOU,-3.5,3.5,3.866220474243164,97,84,13,1,1,1,1,1,1,9.133779525756836
2025-03-10-PHX-MEM,2025-03-10,PHX,MEM,-3.0,3.0,2.91787888109684,120,118,2,0,0,1,1,1,1,0.9178788810968399
2025-03-10-DEN-OKC,2025-03-10,DEN,OKC,-9.5,9.5,9.096918374300005,127,140,-13,0,0,1,0,1,0,22.096918374300003
2025-03-10-DAL-SAS,2025-03-10,DAL,SAS,-7.0,7.0,6.565601378679276,129,133,-4,0,0,1,0,1,0,10.565601378679276
2025-03-10-POR-GSW,2025-03-10,POR,GSW,-12.5,12.5,14.618385076522827,130,120,10,0,1,0,1,1,1,4.618385076522827
2025-03-10-NYK-SAC,2025-03-10,NYK,SAC,1.0,-1.0,-1.5399370193481443,104,133,-29,0,0,1,0,0,1,27.460062980651855
2025-03-11-BKN-CLE,2025-03-11,BKN,CLE,-14.5,14.5,14.531061915680766,109,104,5,0,1,0,1,1,1,9.531061915680766
2025-03-11-WAS-DET,2025-03-11,WAS,DET,-15.0,15.0,15.249685123562813,123,103,20,1,1,1,1,1,1,4.750314876437187
2025-03-11-MIL-IND,2025-03-11,MIL,IND,-1.0,1.0,0.6521216630935669,115,114,1,0,0,1,1,1,1,0.3478783369064331
2025-03-11-LAC-NOP,2025-03-11,LAC,NOP,8.0,-8.0,-8.589068710803986,127,120,7,1,0,0,1,0,0,15.589068710803986
2025-03-12-CHA-ATL,2025-03-12,CHA,ATL,-7.5,7.5,7.989697754383087,123,110,13,1,1,1,1,1,1,5.010302245616913
2025-03-12-OKC-BOS,2025-03-12,OKC,BOS,-3.0,3.0,5.022236347198486,112,118,-6,0,1,0,0,1,0,11.022236347198486
2025-03-12-PHI-TOR,2025-03-12,PHI,TOR,-2.5,2.5,2.3312711119651794,118,105,13,1,0,0,1,1,1,10.66872888803482
2025-03-12-LAC-MIA,2025-03-12,LAC,MIA,4.0,-4.0,-3.696056187152863,104,119,-15,0,1,0,0,0,1,11.303943812847137
2025-03-12-PHX-HOU,2025-03-12,PHX,HOU,-2.5,2.5,2.6331843733787537,111,104,7,1,1,1,1,1,1,4.366815626621246
2025-03-12-UTA-MEM,2025-03-12,UTA,MEM,-10.5,10.5,10.29888091981411,122,115,7,0,0,1,1,1,1,3.29888091981411
2025-03-12-DAL-SAS,2025-03-12,DAL,SAS,-6.0,6.0,6.038469508290291,126,116,10,1,1,1,1,1,1,3.961530491709709
2025-03-12-MIN-DEN,2025-03-12,MIN,DEN,4.0,-4.0,-3.546742141246796,95,115,-20,0,1,0,0,0,1,16.453257858753204
2025-03-12-NYK-POR,2025-03-12,NYK,POR,-1.5,1.5,1.803573191165924,113,114,-1,0,1,0,0,1,0,2.803573191165924
2025-03-13-WAS-DET,2025-03-13,WAS,DET,-13.0,13.0,12.928366556763647,125,129,-4,0,0,1,0,1,0,16.92836655676365
2025-03-13-LAL-MIL,2025-03-13,LAL,MIL,-6.0,6.0,5.267553329467773,126,106,20,1,0,0,1,1,1,14.732446670532227
2025-03-13-BKN-CHI,2025-03-13,BKN,CHI,-1.5,1.5,1.5487192571163175,116,110,6,1,1,1,1,1,1,4.451280742883682
2025-03-13-SAC-GSW,2025-03-13,SAC,GSW,-7.5,7.5,8.995798468589783,130,104,26,1,1,1,1,1,1,17.004201531410217
2025-03-13-ORL-NOP,2025-03-13,ORL,NOP,2.5,-2.5,-2.9943842589855194,93,113,-20,0,0,1,0,0,1,17.00561574101448
2025-03-14-BOS-MIA,2025-03-14,BOS,MIA,8.0,-8.0,-7.655924677848816,91,103,-12,0,1,0,0,0,1,4.344075322151184
2025-03-14-IND-PHI,2025-03-14,IND,PHI,13.0,-13.0,-11.806355953216553,100,112,-12,1,1,1,0,0,1,0.19364404678344727
2025-03-14-LAC-ATL,2025-03-14,LAC,ATL,5.0,-5.0,-5.078615695238113,98,121,-23,0,0,1,0,0,1,17.921384304761887
2025-03-14-DAL-HOU,2025-03-14,DAL,HOU,-11.5,11.5,11.877604603767397,133,96,37,1,1,1,1,1,1,25.122395396232605
2025-03-14-CLE-MEM,2025-03-14,CLE,MEM,2.5,-2.5,-2.38597659021616,124,133,-9,0,1,0,0,0,1,6.61402340978384
2025-03-14-ORL-MIN,2025-03-14,ORL,MIN,-11.0,11.0,10.6988046169281,118,111,7,0,0,1,1,1,1,3.6988046169281006
2025-03-14-CHA-SAS,2025-03-14,CHA,SAS,-3.0,3.0,4.016793966293335,134,145,-11,0,1,0,0,1,0,15.016793966293335
2025-03-14-LAL-DEN,2025-03-14,LAL,DEN,-15.5,15.5,15.768036723136902,131,126,5,0,1,0,1,1,1,10.768036723136902
2025-03-14-TOR-UTA,2025-03-14,TOR,UTA,-2.0,2.0,1.7784564197063446,118,126,-8,0,0,1,0,1,0,9.778456419706345
2025-03-14-SAC-PHX,2025-03-14,SAC,PHX,-1.5,1.5,0.9664424657821656,122,106,16,1,0,0,1,1,1,15.033557534217834
2025-03-15-BOS-BKN,2025-03-15,BOS,BKN,11.5,-11.5,-11.310169905424118,113,115,-2,1,1,1,0,0,1,9.310169905424118
2025-03-15-OKC-DET,2025-03-15,OKC,DET,4.0,-4.0,-2.92268180847168,107,113,-6,0,1,0,0,0,1,3.07731819152832
2025-03-15-CHI-HOU,2025-03-15,CHI,HOU,-8.5,8.5,8.877467453479767,117,114,3,0,1,0,1,1,1,5.877467453479767
2025-03-15-MIA-MEM,2025-03-15,MIA,MEM,-5.5,5.5,5.106434643268585,125,91,34,1,0,0,1,1,1,28.893565356731415
2025-03-15-IND-MIL,2025-03-15,IND,MIL,-3.5,3.5,2.8967971205711365,126,119,7,1,0,0,1,1,1,4.1032028794288635
2025-03-15-NOP-SAS,2025-03-15,NOP,SAS,1.0,-1.0,-1.3676538467407229,119,115,4,1,0,0,1,0,0,5.367653846740723
2025-03-15-NYK-GSW,2025-03-15,NYK,GSW,-6.5,6.5,7.926288962364197,97,94,3,0,1,0,1,1,1,4.926288962364197
2025-03-15-WAS-DEN,2025-03-15,WAS,DEN,-12.5,12.5,12.19049435853958,123,126,-3,0,0,1,0,1,0,15.19049435853958
2025-04-01-ORL-SAS,2025-04-01,ORL,SAS,4.5,-4.5,-4.876340687274933,105,116,-11,0,0,1,0,0,1,6.123659312725067
2025-04-01-POR-ATL,2025-04-01,POR,ATL,-6.0,6.0,5.87166091799736,113,127,-14,0,0,1,0,1,0,19.87166091799736
2025-04-01-PHI-NYK,2025-04-01,PHI,NYK,-13.0,13.0,13.146008297801018,105,91,14,1,1,1,1,1,1,0.8539917021989822
2025-04-01-TOR-CHI,2025-04-01,TOR,CHI,-4.0,4.0,3.1953596472740173,137,118,19,1,0,0,1,1,1,15.804640352725983
2025-04-01-GSW-MEM,2025-04-01,GSW,MEM,4.0,-4.0,-3.8729663342237473,125,134,-9,0,1,0,0,0,1,5.127033665776253
2025-04-01-PHX-MIL,2025-04-01,PHX,MIL,-6.5,6.5,6.371725559234619,133,123,10,1,0,0,1,1,1,3.628274440765381
2025-04-01-MIN-DEN,2025-04-01,MIN,DEN,-3.5,3.5,3.5530284494161606,139,140,-1,0,1,0,0,1,0,4.553028449416161
2025-03-18-ATL-CHA,2025-03-18,ATL,CHA,8.0,-8.0,-7.899664677679539,102,134,-32,0,1,0,0,0,1,24.10033532232046
2025-03-18-BKN-BOS,2025-03-18,BKN,BOS,-13.5,13.5,15.17889940738678,104,96,8,0,1,0,1,1,1,7.17889940738678
2025-03-18-CLE-LAC,2025-03-18,CLE,LAC,2.5,-2.5,-2.33651015162468,132,119,13,1,1,1,1,0,0,15.33651015162468
2025-03-18-MIL-GSW,2025-03-18,MIL,GSW,2.0,-2.0,-1.8397384583950045,104,93,11,1,1,1,1,0,0,12.839738458395004
2025-03-20-MIL-LAL,2025-03-20,MIL,LAL,8.5,-8.5,-8.164390951395035,89,118,-29,0,1,0,0,0,1,20.835609048604965
2025-03-20-TOR-GSW,2025-03-20,TOR,GSW,-14.5,14.5,14.936895817518234,117,114,3,0,1,0,1,1,1,11.936895817518234
2025-03-20-NYK-CHA,2025-03-20,NYK,CHA,7.5,-7.5,-8.00084537267685,115,98,17,1,0,0,1,0,0,25.00084537267685
2025-03-20-BKN-IND,2025-03-20,BKN,IND,-8.0,8.0,9.59962022304535,105,99,6,0,1,0,1,1,1,3.599620223045349
2025-03-20-CHI-SAC,2025-03-20,CHI,SAC,-7.5,7.5,6.948849201202393,116,128,-12,0,0,1,0,1,0,18.948849201202393
2025-03-21-ORL-WAS,2025-03-21,ORL,WAS,8.5,-8.5,-8.595688171684742,105,120,-15,0,0,1,0,0,1,6.404311828315258
2025-03-21-HOU-MIA,2025-03-21,HOU,MIA,4.5,-4.5,-4.08805039525032,98,102,-4,1,1,1,0,0,1,0.08805039525032043
2025-03-21-NOP-MIN,2025-03-21,NOP,MIN,-15.5,15.5,16.298757433891296,134,93,41,1,1,1,1,1,1,24.701242566108704
2025-03-21-CHA-OKC,2025-03-21,CHA,OKC,-20.5,20.5,21.498200237751007,141,106,35,1,1,1,1,1,1,13.501799762248993
2025-03-21-PHI-SAS,2025-03-21,PHI,SAS,-6.0,6.0,6.057212620973587,128,120,8,1,1,1,1,1,1,1.942787379026413
2025-03-21-DET-DAL,2025-03-21,DET,DAL,9.5,-9.5,-9.733792215585709,123,117,6,1,0,0,1,0,0,15.733792215585709
2025-03-21-BOS-UTA,2025-03-21,BOS,UTA,15.0,-15.0,-14.520783334970474,99,121,-22,0,1,0,0,0,1,7.479216665029526
2025-03-21-CLE-PHX,2025-03-21,CLE,PHX,8.5,-8.5,-8.348950654268265,123,112,11,1,1,1,1,0,0,19.348950654268265
2025-03-21-DEN-POR,2025-03-21,DEN,POR,1.5,-1.5,-1.1125161945819857,128,109,19,1,1,1,1,0,0,20.112516194581985
2025-03-21-MEM-LAC,2025-03-21,MEM,LAC,-6.5,6.5,6.261467605829239,128,108,20,1,0,0,1,1,1,13.738532394170761
2025-03-22-BKN-IND,2025-03-22,BKN,IND,-13.0,13.0,13.16877794265747,108,103,5,0,1,0,1,1,1,8.16877794265747
2025-03-22-GSW-ATL,2025-03-22,GSW,ATL,3.0,-3.0,-2.9300979748368263,124,115,9,1,1,1,1,0,0,11.930097974836826
2025-03-22-WAS-NYK,2025-03-22,WAS,NYK,-15.5,15.5,16.037896692752838,122,103,19,1,1,1,1,1,1,2.962103307247162
2025-03-22-MIL-SAC,2025-03-22,MIL,SAC,-1.5,1.5,0.810558021068573,108,114,-6,0,0,1,0,1,0,6.810558021068573
2025-03-22-CHI-LAL,2025-03-22,CHI,LAL,-10.5,10.5,9.398451805114746,115,146,-31,0,0,1,0,1,0,40.398451805114746
2025-03-23-NOP-DET,2025-03-23,NOP,DET,-11.5,11.5,11.665980115532877,136,130,6,0,1,0,1,1,1,5.665980115532877
2025-03-23-CLE-UTA,2025-03-23,CLE,UTA,16.5,-16.5,-16.09491127729416,91,120,-29,0,1,0,0,0,1,12.905088722705841
2025-03-23-PHI-ATL,2025-03-23,PHI,ATL,-10.5,10.5,10.202386558055878,132,119,13,1,0,0,1,1,1,2.7976134419441223
2025-03-23-CHA-MIA,2025-03-23,CHA,MIA,-7.5,7.5,7.164170384407044,122,105,17,1,0,0,1,1,1,9.835829615592957
2025-03-23-SAS-TOR,2025-03-23,SAS,TOR,1.0,-1.0,-0.9308707192540168,89,123,-34,0,1,0,0,0,1,33.06912928074598
2025-03-23-BOS-POR,2025-03-23,BOS,POR,6.5,-6.5,-5.966830670833588,116,129,-13,0,1,0,0,0,1,7.033169329166412
2025-03-23-DEN-HOU,2025-03-23,DEN,HOU,-8.0,8.0,8.093213677406311,111,116,-5,0,1,0,0,1,0,13.093213677406311
2025-03-23-OKC-LAC,2025-03-23,OKC,LAC,1.0,-1.0,-1.2060125023126602,101,103,-2,0,0,1,0,0,1,0.7939874976873398
2025-03-24-MIN-IND,2025-03-24,MIN,IND,2.0,-2.0,-1.4760273098945618,119,103,16,1,1,1,1,0,0,17.47602730989456
2025-03-24-LAL-ORL,2025-03-24,LAL,ORL,4.0,-4.0,-3.7068759202957153,118,106,12,1,1,1,1,0,0,15.706875920295715
2025-03-24-TOR-WAS,2025-03-24,TOR,WAS,-2.5,2.5,1.9655745029449463,104,112,-8,0,0,1,0,1,0,9.965574502944946
2025-03-24-DAL-BKN,2025-03-24,DAL,BKN,3.0,-3.0,-2.5523230731487274,101,120,-19,0,1,0,0,0,1,16.447676926851273
2025-03-24-PHI-NOP,2025-03-24,PHI,NOP,-3.0,3.0,2.770030438899994,112,99,13,1,0,0,1,1,1,10.229969561100006
2025-03-24-CHI-DEN,2025-03-24,CHI,DEN,-2.5,2.5,1.9670489430427551,119,129,-10,0,0,1,0,1,0,11.967048943042755
2025-03-24-MIL-PHX,2025-03-24,MIL,PHX,-3.0,3.0,4.534336805343628,108,106,2,0,1,0,1,1,1,2.534336805343628
2025-03-24-BOS-SAC,2025-03-24,BOS,SAC,5.0,-5.0,-4.676257640123367,95,113,-18,0,1,0,0,0,1,13.323742359876633
2025-03-25-ORL-CHA,2025-03-25,ORL,CHA,5.0,-5.0,-5.3218459486961365,104,111,-7,0,0,1,0,0,1,1.6781540513038635
2025-03-25-SAS-DET,2025-03-25,SAS,DET,-8.5,8.5,8.62148191779852,122,96,26,1,1,1,1,1,1,17.37851808220148
2025-03-25-GSW-MIA,2025-03-25,GSW,MIA,5.0,-5.0,-4.719891548156738,112,86,26,1,1,1,1,0,0,30.71989154815674
2025-03-25-DAL-NYK,2025-03-25,DAL,NYK,-12.5,12.5,12.66666017472744,128,113,15,1,1,1,1,1,1,2.33333982527256
2025-03-25-ATL-HOU,2025-03-25,ATL,HOU,-7.5,7.5,7.587444216012955,121,114,7,0,1,0,1,1,1,0.5874442160129547
2025-03-25-MEM-UTA,2025-03-25,MEM,UTA,11.0,-11.0,-11.232757717370989,103,140,-37,0,0,1,0,0,1,25.767242282629013
2025-03-25-CLE-POR,2025-03-25,CLE,POR,6.0,-6.0,-5.282406866550446,111,122,-11,0,1,0,0,0,1,5.717593133449554
2025-03-25-OKC-SAC,2025-03-25,OKC,SAC,8.5,-8.5,-8.227777570486069,105,121,-16,0,1,0,0,0,1,7.772222429513931
2025-03-26-WAS-PHI,2025-03-26,WAS,PHI,-3.0,3.0,3.0190504528582096,114,119,-5,0,1,0,0,1,0,8.01905045285821
2025-03-26-TOR-BKN,2025-03-26,TOR,BKN,-2.5,2.5,2.275461122393608,86,116,-30,0,0,1,0,1,0,32.27546112239361
2025-03-26-LAL-IND,2025-03-26,LAL,IND,-1.0,1.0,0.9890622766688466,119,120,-1,0,0,1,0,1,0,1.9890622766688466
2025-03-26-LAC-NYK,2025-03-26,LAC,NYK,4.0,-4.0,-3.5391301810741425,113,126,-13,0,1,0,0,0,1,9.460869818925858
2025-03-26-MIL-DEN,2025-03-26,MIL,DEN,-11.5,11.5,11.341013073921204,127,117,10,0,0,1,1,1,1,1.3410130739212036
2025-03-26-BOS-PHX,2025-03-26,BOS,PHX,4.5,-4.5,-2.498908042907715,102,132,-30,0,1,0,0,0,1,27.501091957092285
2025-03-27-SAS-CLE,2025-03-27,SAS,CLE,-14.0,14.0,14.343418836593628,124,116,8,0,1,0,1,1,1,6.343418836593628
2025-03-27-DAL-ORL,2025-03-27,DAL,ORL,-7.0,7.0,7.052727095782757,92,101,-9,0,1,0,0,1,0,16.052727095782757
2025-03-27-IND-WAS,2025-03-27,IND,WAS,12.0,-12.0,-12.13765811920166,109,162,-53,0,0,1,0,0,1,40.86234188079834
2025-03-27-ATL-MIA,2025-03-27,ATL,MIA,-1.0,1.0,1.3163686692714691,122,112,10,1,1,1,1,1,1,8.68363133072853
2025-03-27-LAL-CHI,2025-03-27,LAL,CHI,4.0,-4.0,-3.652497947216034,119,117,2,1,1,1,1,0,0,5.652497947216034
2025-03-27-MEM-OKC,2025-03-27,MEM,OKC,-10.5,10.5,10.349709391593931,125,104,21,1,0,0,1,1,1,10.650290608406069
2025-03-27-HOU-UTA,2025-03-27,HOU,UTA,13.5,-13.5,-13.07209500670433,110,121,-11,1,1,1,0,0,1,2.0720950067043304
2025-03-27-POR-SAC,2025-03-27,POR,SAC,-6.0,6.0,5.739978104829788,128,107,21,1,0,0,1,1,1,15.260021895170212
2025-03-28-CLE-DET,2025-03-28,CLE,DET,6.5,-6.5,-6.29427444934845,133,122,11,1,1,1,1,0,0,17.29427444934845
2025-03-28-LAC-BKN,2025-03-28,LAC,BKN,13.0,-13.0,-12.883658803999424,100,132,-32,0,1,0,0,0,1,19.116341196000576
2025-03-28-CHA-TOR,2025-03-28,CHA,TOR,-5.5,5.5,5.504062727093697,108,97,11,1,1,1,1,1,1,5.495937272906303
2025-03-28-NYK-MIL,2025-03-28,NYK,MIL,-1.0,1.0,0.6599521040916443,107,116,-9,0,0,1,0,1,0,9.659952104091644
2025-03-28-PHX-MIN,2025-03-28,PHX,MIN,-8.5,8.5,8.508742215111852,124,109,15,1,1,1,1,1,1,6.491257784888148
2025-03-28-GSW-NOP,2025-03-28,GSW,NOP,17.5,-17.5,-17.67018100619316,95,111,-16,1,0,0,0,0,1,1.670181006193161
2025-03-28-UTA-DEN,2025-03-28,UTA,DEN,-19.0,19.0,20.877299785614014,129,93,36,1,1,1,1,1,1,15.122700214385986
2025-03-29-SAC-ORL,2025-03-29,SAC,ORL,-1.5,1.5,1.7161683440208435,121,91,30,1,1,1,1,1,1,28.283831655979156
2025-03-29-BKN-WAS,2025-03-29,BKN,WAS,-2.5,2.5,2.767354726791382,112,115,-3,0,1,0,0,1,0,5.767354726791382
2025-03-29-MIA-PHI,2025-03-29,MIA,PHI,8.0,-8.0,-7.613876819610596,95,118,-23,0,1,0,0,0,1,15.386123180389404
2025-03-29-DAL-CHI,2025-03-29,DAL,CHI,-3.0,3.0,2.9931160267442465,119,120,-1,0,0,1,0,1,0,3.9931160267442465
2025-03-29-LAL-MEM,2025-03-29,LAL,MEM,-1.5,1.5,1.506667303852737,127,134,-7,0,1,0,0,1,0,8.506667303852737
2025-03-29-IND-OKC,2025-03-29,IND,OKC,-8.5,8.5,8.076385974884033,132,111,21,1,0,0,1,1,1,12.923614025115967
2025-03-29-BOS-SAS,2025-03-29,BOS,SAS,12.5,-12.5,-12.530567307025194,111,121,-10,1,0,0,0,0,1,2.530567307025194
2025-03-30-LAC-CLE,2025-03-30,LAC,CLE,-7.0,7.0,6.865158215165138,127,122,5,0,0,1,1,1,1,1.8651582151651382
2025-03-30-POR-NYK,2025-03-30,POR,NYK,-7.0,7.0,7.121062718331814,110,93,17,1,1,1,1,1,1,9.878937281668186
2025-03-30-ATL-MIL,2025-03-30,ATL,MIL,-4.5,4.5,4.39975105971098,124,145,-21,0,0,1,0,1,0,25.39975105971098
2025-03-30-DET-MIN,2025-03-30,DET,MIN,-8.0,8.0,8.333633154630661,123,104,19,1,1,1,1,1,1,10.666366845369339
2025-03-30-CHA-NOP,2025-03-30,CHA,NOP,-2.5,2.5,2.1816321313381195,98,94,4,1,0,0,1,1,1,1.8183678686618805
2025-03-30-GSW-SAS,2025-03-30,GSW,SAS,11.5,-11.5,-11.950773000717165,106,148,-42,0,0,1,0,0,1,30.049226999282837
2025-03-30-TOR-PHI,2025-03-30,TOR,PHI,6.0,-6.0,-5.720216691493988,109,127,-18,0,1,0,0,0,1,12.279783308506012
2025-03-30-HOU-PHX,2025-03-30,HOU,PHX,2.5,-2.5,-0.4405007362365722,109,148,-39,0,1,0,0,0,1,38.55949926376343
2025-03-31-UTA-CHA,2025-03-31,UTA,CHA,-4.5,4.5,4.635758593678474,110,106,4,0,1,0,1,1,1,0.6357585936784744
2025-03-31-SAC-IND,2025-03-31,SAC,IND,-4.0,4.0,3.941543951630592,111,109,2,0,0,1,1,1,1,1.941543951630592
2025-03-31-LAC-ORL,2025-03-31,LAC,ORL,3.0,-3.0,-2.113800704479217,87,96,-9,0,1,0,0,0,1,6.8861992955207825
2025-03-31-MIA-WAS,2025-03-31,MIA,WAS,9.5,-9.5,-9.93348240852356,94,120,-26,0,0,1,0,0,1,16.06651759147644
2025-03-31-BOS-MEM,2025-03-31,BOS,MEM,4.0,-4.0,-3.80553038418293,103,117,-14,0,1,0,0,0,1,10.19446961581707
2025-03-31-CHI-OKC,2025-03-31,CHI,OKC,-15.5,15.5,15.437291361391544,145,117,28,1,0,0,1,1,1,12.562708638608456
2025-03-31-BKN-DAL,2025-03-31,BKN,DAL,-9.5,9.5,8.963287591934204,109,113,-4,0,0,1,0,1,0,12.963287591934204
2025-03-31-HOU-LAL,2025-03-31,HOU,LAL,-4.0,4.0,3.686425477266312,104,98,6,1,0,0,1,1,1,2.313574522733688
2025-04-02-NYK-CLE,2025-04-02,NYK,CLE,-10.5,10.5,9.979006111621857,124,105,19,1,0,0,1,1,1,9.020993888378143
2025-04-02-CHA-IND,2025-04-02,CHA,IND,-15.0,15.0,15.917945325374603,119,105,14,0,1,0,1,1,1,1.9179453253746033
2025-04-02-SAC-WAS,2025-04-02,SAC,WAS,14.0,-14.0,-14.434859365224838,116,111,5,1,0,0,1,0,0,19.43485936522484
2025-04-02-MIA-BOS,2025-04-02,MIA,BOS,-10.0,10.0,11.576148271560667,103,124,-21,0,1,0,0,1,0,32.57614827156067
2025-04-02-UTA-HOU,2025-04-02,UTA,HOU,-15.0,15.0,17.496934175491333,143,105,38,1,1,1,1,1,1,20.503065824508667
2025-04-02-DET-OKC,2025-04-02,DET,OKC,-12.5,12.5,12.91726166009903,119,103,16,1,1,1,1,1,1,3.0827383399009705
2025-04-02-ATL-DAL,2025-04-02,ATL,DAL,-3.5,3.5,3.245855301618576,120,118,2,0,0,1,1,1,1,1.245855301618576
2025-04-02-SAS-DEN,2025-04-02,SAS,DEN,-2.0,2.0,1.8729456067085264,106,113,-7,0,0,1,0,1,0,8.872945606708527
2025-04-02-NOP-LAC,2025-04-02,NOP,LAC,-18.0,18.0,19.910383820533752,114,98,16,0,1,0,1,1,1,3.9103838205337524
2025-04-03-ORL-WAS,2025-04-03,ORL,WAS,15.5,-15.5,-15.712198257446287,97,109,-12,1,0,0,0,0,1,3.7121982574462873
2025-04-03-MIN-BKN,2025-04-03,MIN,BKN,14.0,-14.0,-13.408981204032898,90,105,-15,0,1,0,0,0,1,1.591018795967102
2025-04-03-MEM-MIA,2025-04-03,MEM,MIA,5.5,-5.5,-5.024322926998138,108,110,-2,1,1,1,0,0,1,3.0243229269981384
2025-04-03-MIL-PHI,2025-04-03,MIL,PHI,11.5,-11.5,-11.782685786485672,113,126,-13,0,0,1,0,0,1,1.217314213514328
2025-04-03-POR-TOR,2025-04-03,POR,TOR,5.0,-5.0,-4.861327975988388,103,112,-9,0,1,0,0,0,1,4.138672024011612
