player_name,date,season,opponent,home_away,win_loss,team_score,opponent_score,minutes,prop_line,assists,over_under_result,points,rebounds,threes_scored,steals,blocks,fgm,fga,fg_pct,ftm,fta,ft_pct,threes_made,threes_attempted,three_pct,spread_team,spread_value,SYSTEM NAME,LIFETIME NET UNITS,RECORD,FOLLOW,DATE,PLAYER,LINE,RESULT
Jay Huff,1/27,24-25,NYK,Away,L,143.0,106.0,3.0,,1.0,,3.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,,,,,,,,,,
Jay Huff,1/25,24-25,UTH,Home,L,125.0,103.0,2.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Jay Huff,1/24,24-25,NOR,Home,L,139.0,126.0,3.0,,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,1/22,24-25,CHA,Home,L,132.0,120.0,6.0,,0.0,,13.0,2.0,3.0,0.0,0.0,5.0,8.0,63.0,0.0,0.0,0.0,3.0,6.0,50.0,,,,,,,,,,
Jay Huff,1/20,24-25,MIN,Home,L,108.0,106.0,3.0,,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,1/17,24-25,SAS,Away,L,140.0,112.0,10.0,,1.0,,4.0,3.0,0.0,0.0,0.0,2.0,3.0,67.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,1/15,24-25,SAS,Away,L,129.0,115.0,10.0,,0.0,,11.0,1.0,3.0,0.0,1.0,4.0,6.0,67.0,0.0,0.0,0.0,3.0,5.0,60.0,,,,,,,,,,
Jay Huff,1/11,24-25,MIN,Away,L,127.0,125.0,7.0,,0.0,,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
Jay Huff,1/9,24-25,HOU,Home,L,119.0,115.0,10.0,,1.0,,8.0,2.0,0.0,0.0,0.0,2.0,3.0,67.0,4.0,4.0,100.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,1/6,24-25,DAL,Home,L,119.0,104.0,27.0,,1.0,,11.0,1.0,3.0,2.0,0.0,4.0,7.0,57.0,0.0,0.0,0.0,3.0,6.0,50.0,,,,,,,,,,
Jay Huff,1/4,24-25,GSW,Away,L,121.0,113.0,15.0,,0.0,,9.0,2.0,3.0,0.0,3.0,3.0,4.0,75.0,0.0,0.0,0.0,3.0,4.0,75.0,,,,,,,,,,
Jay Huff,1/3,24-25,SAC,Away,L,138.0,133.0,3.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Jay Huff,12/31,24-25,PHO,Away,L,117.0,112.0,18.0,1.5,0.0,U,8.0,2.0,2.0,0.0,1.0,3.0,7.0,43.0,0.0,0.0,0.0,2.0,5.0,40.0,,,,,,,,,,
Jay Huff,12/29,24-25,OKC,Away,L,130.0,106.0,17.0,0.5,2.0,O,17.0,1.0,3.0,0.0,0.0,7.0,11.0,64.0,0.0,0.0,0.0,3.0,6.0,50.0,,,,,,,,,,
Jay Huff,12/27,24-25,NOR,Away,L,132.0,124.0,12.0,,0.0,,7.0,2.0,1.0,0.0,0.0,2.0,4.0,50.0,2.0,2.0,100.0,1.0,3.0,33.0,,,,,,,,,,
Jay Huff,12/15,24-25,LAL,Away,L,116.0,110.0,6.0,,0.0,,3.0,3.0,1.0,1.0,0.0,1.0,3.0,33.0,0.0,0.0,0.0,1.0,2.0,50.0,,,,,,,,,,
Jay Huff,12/13,24-25,BKN,Home,L,135.0,119.0,12.0,0.5,1.0,O,6.0,4.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,12/8,24-25,WAS,Away,L,140.0,112.0,23.0,,1.0,,17.0,3.0,3.0,0.0,0.0,6.0,14.0,43.0,2.0,2.0,100.0,3.0,11.0,27.0,,,,,,,,,,
Jay Huff,12/7,24-25,BOS,Away,L,127.0,121.0,18.0,0.5,2.0,O,10.0,9.0,2.0,0.0,1.0,2.0,3.0,67.0,4.0,4.0,100.0,2.0,3.0,67.0,,,,,,,,,,
Jay Huff,12/5,24-25,SAC,Home,L,115.0,110.0,20.0,,1.0,,11.0,4.0,2.0,0.0,2.0,4.0,9.0,44.0,1.0,2.0,50.0,2.0,6.0,33.0,,,,,,,,,,
Jay Huff,12/3,24-25,DAL,Away,L,121.0,116.0,16.0,,0.0,,8.0,1.0,2.0,1.0,0.0,3.0,6.0,50.0,0.0,0.0,0.0,2.0,5.0,40.0,,,,,,,,,,
Jay Huff,12/1,24-25,IND,Home,L,136.0,121.0,6.0,,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,MEM,-6.0,,,,,,,,
Jay Huff,11/29,24-25,NOR,Home,L,120.0,109.0,16.0,,0.0,,7.0,1.0,1.0,0.0,1.0,3.0,7.0,43.0,0.0,2.0,0.0,1.0,4.0,25.0,,,,,,,,,,
Jay Huff,11/27,24-25,DET,Home,L,131.0,111.0,22.0,,3.0,,13.0,2.0,2.0,0.0,1.0,3.0,7.0,43.0,5.0,6.0,83.0,2.0,5.0,40.0,,,,,,,,,,
Jay Huff,11/25,24-25,POR,Home,L,123.0,98.0,19.0,,0.0,,12.0,4.0,2.0,1.0,1.0,4.0,9.0,44.0,2.0,4.0,50.0,2.0,4.0,50.0,,,,,,,,,,
Jay Huff,11/23,24-25,CHI,Away,L,142.0,131.0,19.0,,1.0,,14.0,5.0,3.0,1.0,1.0,5.0,6.0,83.0,1.0,2.0,50.0,3.0,3.0,100.0,,,,,,,,,,
Jay Huff,11/20,24-25,PHI,Home,L,117.0,111.0,14.0,,2.0,,8.0,0.0,2.0,0.0,1.0,3.0,7.0,43.0,0.0,0.0,0.0,2.0,6.0,33.0,,,,,,,,,,
Jay Huff,11/19,24-25,DEN,Home,L,122.0,110.0,12.0,,0.0,,6.0,1.0,1.0,0.0,0.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,3.0,33.0,,,,,,,,,,
Jay Huff,11/17,24-25,DEN,Home,L,105.0,90.0,11.0,,1.0,,10.0,1.0,2.0,0.0,1.0,4.0,5.0,80.0,0.0,0.0,0.0,2.0,3.0,67.0,,,,,,,,,,
Jay Huff,11/15,24-25,GSW,Away,L,123.0,118.0,6.0,,1.0,,2.0,2.0,0.0,0.0,1.0,1.0,3.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,11/13,24-25,LAL,Away,L,128.0,123.0,12.0,,0.0,,6.0,3.0,0.0,1.0,1.0,3.0,8.0,38.0,0.0,2.0,0.0,0.0,4.0,0.0,,,,,,,,,,
Jay Huff,11/10,24-25,POR,Away,L,134.0,89.0,19.0,,0.0,,12.0,2.0,2.0,0.0,6.0,4.0,8.0,50.0,2.0,2.0,100.0,2.0,6.0,33.0,,,,,,,,,,
Jay Huff,11/8,24-25,WAS,Home,L,128.0,104.0,14.0,,0.0,,12.0,4.0,1.0,1.0,4.0,3.0,6.0,50.0,5.0,5.0,100.0,1.0,4.0,25.0,,,,,,,,,,
Jay Huff,11/6,24-25,LAL,Home,L,131.0,114.0,13.0,,4.0,,11.0,3.0,3.0,0.0,1.0,4.0,7.0,57.0,0.0,0.0,0.0,3.0,6.0,50.0,,,,,,,,,,
Jay Huff,11/4,24-25,BKN,Away,L,106.0,104.0,8.0,,0.0,,2.0,2.0,0.0,0.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,11/2,24-25,PHI,Away,L,124.0,107.0,14.0,,1.0,,20.0,5.0,5.0,0.0,1.0,7.0,10.0,70.0,1.0,1.0,100.0,5.0,7.0,71.0,,,,,,,,,,
Jay Huff,10/31,24-25,MIL,Home,L,122.0,99.0,16.0,,1.0,,4.0,2.0,0.0,0.0,1.0,1.0,4.0,25.0,2.0,2.0,100.0,0.0,2.0,0.0,,,,,,,,,,
Jay Huff,10/30,24-25,BKN,Home,L,119.0,106.0,9.0,,0.0,,4.0,0.0,0.0,0.0,0.0,2.0,3.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,10/28,24-25,CHI,Home,L,126.0,123.0,18.0,,1.0,,10.0,2.0,2.0,0.0,2.0,3.0,5.0,60.0,2.0,2.0,100.0,2.0,3.0,67.0,,,,,,,,,,
Jay Huff,10/26,24-25,ORL,Home,L,124.0,111.0,19.0,,0.0,,18.0,2.0,3.0,0.0,1.0,7.0,9.0,78.0,1.0,1.0,100.0,3.0,5.0,60.0,,,,,,,,,,
Jay Huff,10/25,24-25,HOU,Away,L,128.0,108.0,15.0,,1.0,,8.0,3.0,2.0,2.0,2.0,3.0,7.0,43.0,0.0,0.0,0.0,2.0,4.0,50.0,,,,,,,,,,
Jay Huff,10/23,24-25,UTH,Away,L,126.0,124.0,22.0,,1.0,,13.0,5.0,3.0,0.0,2.0,4.0,6.0,67.0,2.0,2.0,100.0,3.0,5.0,60.0,,,,,,,,,,
Russell Westbrook,11/16,25-26,SAS,Away,L,123.0,110.0,34.0,7.5,7.0,U,14.0,9.0,3.0,2.0,0.0,4.0,11.0,36.0,3.0,6.0,50.0,3.0,6.0,50.0,SAS,-5.5,,,,,,,,
Russell Westbrook,11/14,25-26,MIN,Away,L,124.0,110.0,31.0,6.5,14.0,O,13.0,10.0,2.0,0.0,0.0,5.0,11.0,45.0,1.0,4.0,25.0,2.0,5.0,40.0,MIN,-11.5,,,,,,,,
Russell Westbrook,11/12,25-26,ATL,Home,L,133.0,100.0,22.0,5.5,3.0,U,10.0,2.0,1.0,0.0,0.0,4.0,11.0,36.0,1.0,2.0,50.0,1.0,5.0,20.0,ATL,-4.0,,,,,,,,
Russell Westbrook,11/11,25-26,DEN,Home,L,122.0,108.0,31.0,5.5,11.0,O,14.0,8.0,1.0,0.0,0.0,3.0,12.0,25.0,7.0,7.0,100.0,1.0,7.0,14.0,DEN,-6.5,,,,,,,,
Russell Westbrook,11/9,25-26,MIN,Home,L,144.0,117.0,15.0,6.5,1.0,U,6.0,0.0,2.0,1.0,1.0,2.0,7.0,29.0,0.0,0.0,0.0,2.0,5.0,40.0,MIN,-4.5,,,,,,,,
Russell Westbrook,11/7,25-26,OKC,Home,L,132.0,101.0,35.0,5.5,9.0,O,24.0,7.0,5.0,0.0,0.0,9.0,17.0,53.0,1.0,2.0,50.0,5.0,9.0,56.0,OKC,-9.0,,,,,,,,
Russell Westbrook,11/5,25-26,GSW,Home,W,121.0,116.0,35.0,4.5,10.0,O,23.0,16.0,3.0,1.0,0.0,9.0,13.0,69.0,2.0,2.0,100.0,3.0,4.0,75.0,SAC,-2.5,,,,,,,,
Russell Westbrook,11/3,25-26,DEN,Away,L,130.0,124.0,37.0,4.5,6.0,O,26.0,12.0,3.0,2.0,0.0,10.0,17.0,59.0,3.0,3.0,100.0,3.0,6.0,50.0,SAC,10.5,,,,,,,,
Russell Westbrook,11/1,25-26,MIL,Away,W,135.0,133.0,33.0,3.5,10.0,O,12.0,5.0,0.0,2.0,0.0,4.0,14.0,29.0,4.0,4.0,100.0,0.0,5.0,0.0,SAC,6.5,,,,,,,,
Russell Westbrook,10/29,25-26,CHI,Away,L,126.0,113.0,28.0,4.5,4.0,U,12.0,2.0,1.0,3.0,0.0,4.0,9.0,44.0,3.0,4.0,75.0,1.0,4.0,25.0,CHI,-4.5,,,,,,,,
Russell Westbrook,10/28,25-26,OKC,Away,L,107.0,101.0,30.0,2.5,4.0,O,16.0,9.0,4.0,1.0,0.0,6.0,16.0,38.0,0.0,0.0,0.0,4.0,8.0,50.0,SAC,11.0,,,,,,,,
Russell Westbrook,10/26,25-26,LAL,Home,L,127.0,120.0,27.0,2.5,6.0,O,18.0,6.0,4.0,1.0,0.0,6.0,12.0,50.0,2.0,6.0,33.0,4.0,6.0,67.0,LAL,3.5,,,,,,,,
Russell Westbrook,10/24,25-26,UTH,Home,W,105.0,104.0,17.0,3.5,4.0,O,7.0,1.0,1.0,1.0,0.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,2.0,50.0,UTH,5.5,,,,,,,,
Russell Westbrook,10/22,25-26,PHO,Away,L,120.0,116.0,18.0,3.5,1.0,U,6.0,6.0,0.0,0.0,1.0,2.0,8.0,25.0,2.0,3.0,67.0,0.0,2.0,0.0,PHO,-3.5,,,,,,,,
Russell Westbrook,5/15,24-25,OKC,Home,L,119.0,107.0,16.0,3.5,0.0,U,8.0,3.0,0.0,0.0,1.0,3.0,8.0,38.0,2.0,4.0,50.0,0.0,2.0,0.0,,,,,,,,,,
Russell Westbrook,5/13,24-25,OKC,Away,L,112.0,105.0,19.0,3.5,3.0,U,4.0,4.0,0.0,1.0,0.0,1.0,7.0,14.0,2.0,2.0,100.0,0.0,3.0,0.0,,,,,,,,,,
Russell Westbrook,5/11,24-25,OKC,Home,L,92.0,87.0,26.0,3.5,1.0,U,6.0,3.0,2.0,1.0,0.0,2.0,12.0,17.0,0.0,0.0,0.0,2.0,9.0,22.0,,,,,,,,,,
Russell Westbrook,5/9,24-25,OKC,Home,L,113.0,104.0,22.0,4.5,4.0,U,8.0,1.0,1.0,2.0,0.0,3.0,8.0,38.0,1.0,2.0,50.0,1.0,4.0,25.0,,,,,,,,,,
Russell Westbrook,5/7,24-25,OKC,Away,L,149.0,106.0,21.0,3.5,5.0,O,19.0,1.0,1.0,0.0,0.0,5.0,11.0,45.0,8.0,10.0,80.0,1.0,4.0,25.0,,,,,,,,,,
Russell Westbrook,5/5,24-25,OKC,Away,L,121.0,119.0,30.0,3.5,2.0,U,18.0,2.0,1.0,0.0,0.0,7.0,13.0,54.0,3.0,5.0,60.0,1.0,5.0,20.0,,,,,,,,,,
Russell Westbrook,5/3,24-25,LAC,Home,L,120.0,101.0,27.0,3.5,5.0,O,16.0,5.0,2.0,5.0,0.0,5.0,9.0,56.0,4.0,6.0,67.0,2.0,4.0,50.0,,,,,,,,,,
Russell Westbrook,5/1,24-25,LAC,Away,L,111.0,105.0,34.0,2.5,6.0,O,14.0,10.0,2.0,0.0,0.0,5.0,10.0,50.0,2.0,3.0,67.0,2.0,4.0,50.0,,,,,,,,,,
Russell Westbrook,4/29,24-25,LAC,Home,L,131.0,115.0,25.0,2.5,1.0,U,21.0,1.0,3.0,0.0,0.0,8.0,15.0,53.0,2.0,2.0,100.0,3.0,6.0,50.0,,,,,,,,,,
Russell Westbrook,4/24,24-25,LAC,Away,L,117.0,83.0,8.0,3.5,1.0,U,3.0,1.0,1.0,0.0,0.0,1.0,5.0,20.0,0.0,0.0,0.0,1.0,5.0,20.0,,,,,,,,,,
Russell Westbrook,4/21,24-25,LAC,Home,L,105.0,102.0,23.0,3.5,1.0,U,14.0,4.0,3.0,1.0,0.0,5.0,11.0,45.0,1.0,2.0,50.0,3.0,6.0,50.0,,,,,,,,,,
Russell Westbrook,4/19,24-25,LAC,Home,L,112.0,110.0,34.0,3.5,3.0,U,15.0,8.0,2.0,2.0,0.0,5.0,17.0,29.0,3.0,4.0,75.0,2.0,6.0,33.0,,,,,,,,,,
Russell Westbrook,4/13,24-25,HOU,Away,L,126.0,111.0,22.0,3.5,6.0,O,17.0,0.0,0.0,0.0,0.0,5.0,9.0,56.0,7.0,8.0,88.0,0.0,3.0,0.0,,,,,,,,,,
Russell Westbrook,4/11,24-25,MEM,Home,L,117.0,109.0,26.0,4.5,4.0,U,14.0,3.0,1.0,2.0,0.0,4.0,9.0,44.0,5.0,5.0,100.0,1.0,3.0,33.0,,,,,,,,,,
Russell Westbrook,4/9,24-25,SAC,Away,L,124.0,116.0,16.0,5.5,4.0,U,5.0,4.0,0.0,1.0,0.0,2.0,11.0,18.0,1.0,1.0,100.0,0.0,4.0,0.0,DEN,-4.5,,,,,,,,
Russell Westbrook,4/6,24-25,IND,Home,L,125.0,120.0,23.0,5.5,4.0,U,16.0,5.0,1.0,0.0,0.0,6.0,10.0,60.0,3.0,4.0,75.0,1.0,2.0,50.0,,,,,,,,,,
Russell Westbrook,4/4,24-25,GSW,Away,L,118.0,104.0,19.0,5.5,2.0,U,5.0,4.0,1.0,1.0,1.0,2.0,9.0,22.0,0.0,0.0,0.0,1.0,3.0,33.0,,,,,,,,,,
Russell Westbrook,4/2,24-25,SAS,Home,L,113.0,106.0,39.0,8.5,6.0,U,30.0,11.0,3.0,3.0,0.0,11.0,25.0,44.0,5.0,6.0,83.0,3.0,10.0,30.0,,,,,,,,,,
Russell Westbrook,4/1,24-25,MIN,Home,L,140.0,139.0,38.0,6.5,7.0,O,12.0,6.0,0.0,1.0,2.0,4.0,11.0,36.0,4.0,7.0,57.0,0.0,3.0,0.0,,,,,,,,,,
Russell Westbrook,3/28,24-25,UTH,Home,L,129.0,93.0,24.0,6.5,7.0,O,17.0,2.0,1.0,3.0,0.0,6.0,10.0,60.0,4.0,5.0,80.0,1.0,3.0,33.0,,,,,,,,,,
Russell Westbrook,3/26,24-25,MIL,Home,L,127.0,117.0,23.0,4.5,6.0,O,6.0,2.0,1.0,1.0,0.0,2.0,9.0,22.0,1.0,4.0,25.0,1.0,6.0,17.0,,,,,,,,,,
Russell Westbrook,3/24,24-25,CHI,Home,L,129.0,119.0,25.0,6.5,10.0,O,14.0,5.0,1.0,1.0,0.0,5.0,14.0,36.0,3.0,4.0,75.0,1.0,5.0,20.0,,,,,,,,,,
Russell Westbrook,3/23,24-25,HOU,Away,L,116.0,111.0,23.0,6.5,1.0,U,14.0,2.0,2.0,1.0,2.0,5.0,11.0,45.0,2.0,4.0,50.0,2.0,4.0,50.0,,,,,,,,,,
Russell Westbrook,3/21,24-25,POR,Away,L,128.0,109.0,29.0,7.5,4.0,U,18.0,4.0,0.0,3.0,0.0,6.0,13.0,46.0,6.0,8.0,75.0,0.0,1.0,0.0,,,,,,,,,,
Russell Westbrook,3/19,24-25,LAL,Away,L,120.0,108.0,28.0,9.5,9.0,U,12.0,4.0,1.0,2.0,0.0,4.0,14.0,29.0,3.0,5.0,60.0,1.0,4.0,25.0,,,,,,,,,,
Russell Westbrook,3/17,24-25,GSW,Away,L,114.0,105.0,42.0,7.5,16.0,O,12.0,12.0,2.0,3.0,2.0,5.0,18.0,28.0,0.0,0.0,0.0,2.0,9.0,22.0,,,,,,,,,,
Russell Westbrook,3/15,24-25,WAS,Home,L,126.0,123.0,36.0,6.5,11.0,O,22.0,4.0,4.0,1.0,0.0,9.0,19.0,47.0,0.0,0.0,0.0,4.0,8.0,50.0,,,,,,,,,,
Russell Westbrook,3/14,24-25,LAL,Home,L,131.0,126.0,27.0,4.5,7.0,O,17.0,6.0,3.0,1.0,0.0,7.0,16.0,44.0,0.0,0.0,0.0,3.0,6.0,50.0,,,,,,,,,,
Russell Westbrook,3/12,24-25,MIN,Home,L,115.0,95.0,33.0,5.5,1.0,U,19.0,4.0,1.0,3.0,0.0,8.0,12.0,67.0,2.0,2.0,100.0,1.0,4.0,25.0,,,,,,,,,,
Russell Westbrook,3/10,24-25,OKC,Away,L,140.0,127.0,32.0,5.5,7.0,O,16.0,5.0,3.0,0.0,1.0,6.0,10.0,60.0,1.0,2.0,50.0,3.0,5.0,60.0,,,,,,,,,,
Russell Westbrook,3/9,24-25,OKC,Away,L,127.0,103.0,30.0,4.5,5.0,O,4.0,11.0,1.0,0.0,1.0,1.0,9.0,11.0,1.0,2.0,50.0,1.0,5.0,20.0,,,,,,,,,,
Russell Westbrook,3/7,24-25,PHO,Home,L,149.0,141.0,25.0,4.5,4.0,U,14.0,3.0,1.0,1.0,0.0,6.0,11.0,55.0,1.0,1.0,100.0,1.0,2.0,50.0,,,,,,,,,,
Russell Westbrook,3/5,24-25,SAC,Home,L,116.0,110.0,35.0,5.5,3.0,U,25.0,5.0,4.0,2.0,2.0,10.0,20.0,50.0,1.0,1.0,100.0,4.0,7.0,57.0,SAC,8.5,,,,,,,,
Russell Westbrook,3/2,24-25,BOS,Away,L,110.0,103.0,35.0,4.5,6.0,O,12.0,3.0,2.0,2.0,1.0,5.0,13.0,38.0,0.0,1.0,0.0,2.0,8.0,25.0,,,,,,,,,,
Russell Westbrook,2/28,24-25,DET,Away,L,134.0,119.0,21.0,5.5,2.0,U,8.0,4.0,1.0,1.0,1.0,3.0,7.0,43.0,1.0,2.0,50.0,1.0,2.0,50.0,,,,,,,,,,
Russell Westbrook,2/27,24-25,MIL,Away,L,121.0,112.0,25.0,4.5,5.0,O,10.0,6.0,1.0,1.0,0.0,4.0,13.0,31.0,1.0,1.0,100.0,1.0,4.0,25.0,,,,,,,,,,
Russell Westbrook,2/24,24-25,IND,Away,L,125.0,116.0,23.0,4.5,5.0,O,7.0,3.0,0.0,0.0,0.0,2.0,8.0,25.0,3.0,4.0,75.0,0.0,3.0,0.0,,,,,,,,,,
Russell Westbrook,2/22,24-25,LAL,Home,L,123.0,100.0,24.0,5.5,1.0,U,17.0,4.0,3.0,0.0,0.0,7.0,17.0,41.0,0.0,2.0,0.0,3.0,7.0,43.0,,,,,,,,,,
Russell Westbrook,2/20,24-25,CHA,Home,L,129.0,115.0,25.0,5.5,7.0,O,8.0,3.0,1.0,0.0,0.0,3.0,10.0,30.0,1.0,1.0,100.0,1.0,4.0,25.0,,,,,,,,,,
Russell Westbrook,1/31,24-25,PHI,Away,L,137.0,134.0,25.0,5.5,7.0,O,4.0,0.0,0.0,2.0,0.0,2.0,3.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Russell Westbrook,1/29,24-25,NYK,Away,L,122.0,112.0,37.0,6.5,4.0,U,14.0,14.0,0.0,0.0,1.0,5.0,11.0,45.0,4.0,6.0,67.0,0.0,2.0,0.0,,,,,,,,,,
Russell Westbrook,1/27,24-25,CHI,Away,L,129.0,121.0,34.0,6.5,5.0,U,14.0,3.0,0.0,1.0,0.0,6.0,10.0,60.0,2.0,2.0,100.0,0.0,1.0,0.0,,,,,,,,,,
Russell Westbrook,1/25,24-25,MIN,Away,L,133.0,104.0,27.0,5.5,4.0,U,13.0,6.0,0.0,2.0,0.0,6.0,10.0,60.0,1.0,1.0,100.0,0.0,3.0,0.0,,,,,,,,,,
Russell Westbrook,1/23,24-25,SAC,Home,L,132.0,123.0,31.0,6.5,3.0,U,18.0,5.0,2.0,1.0,0.0,7.0,10.0,70.0,2.0,6.0,33.0,2.0,4.0,50.0,DEN,-7.5,,,,,,,,
Russell Westbrook,1/21,24-25,PHI,Home,L,144.0,109.0,25.0,6.5,9.0,O,11.0,7.0,1.0,1.0,0.0,4.0,5.0,80.0,2.0,2.0,100.0,1.0,2.0,50.0,,,,,,,,,,
Russell Westbrook,1/19,24-25,ORL,Away,L,113.0,100.0,25.0,5.5,6.0,O,12.0,5.0,1.0,0.0,0.0,5.0,9.0,56.0,1.0,2.0,50.0,1.0,3.0,33.0,,,,,,,,,,
Russell Westbrook,1/17,24-25,MIA,Away,L,133.0,113.0,26.0,5.5,7.0,O,11.0,0.0,3.0,0.0,0.0,4.0,7.0,57.0,0.0,0.0,0.0,3.0,4.0,75.0,,,,,,,,,,
Russell Westbrook,1/15,24-25,HOU,Home,L,128.0,108.0,24.0,7.5,2.0,U,17.0,4.0,3.0,1.0,0.0,6.0,14.0,43.0,2.0,2.0,100.0,3.0,5.0,60.0,,,,,,,,,,
Russell Westbrook,1/14,24-25,DAL,Away,L,118.0,99.0,26.0,6.5,3.0,U,9.0,6.0,1.0,2.0,1.0,3.0,11.0,27.0,2.0,2.0,100.0,1.0,3.0,33.0,,,,,,,,,,
Russell Westbrook,1/12,24-25,DAL,Away,L,112.0,101.0,33.0,6.5,7.0,O,21.0,10.0,0.0,1.0,2.0,10.0,17.0,59.0,1.0,3.0,33.0,0.0,2.0,0.0,,,,,,,,,,
Russell Westbrook,1/10,24-25,BKN,Home,L,124.0,105.0,36.0,6.5,10.0,O,25.0,11.0,2.0,1.0,1.0,8.0,17.0,47.0,7.0,9.0,78.0,2.0,5.0,40.0,,,,,,,,,,
Russell Westbrook,1/8,24-25,LAC,Home,L,126.0,103.0,29.0,7.5,8.0,O,19.0,6.0,1.0,0.0,0.0,8.0,16.0,50.0,2.0,5.0,40.0,1.0,5.0,20.0,,,,,,,,,,
Russell Westbrook,1/7,24-25,BOS,Home,L,118.0,106.0,33.0,7.5,6.0,U,26.0,9.0,4.0,1.0,1.0,9.0,18.0,50.0,4.0,5.0,80.0,4.0,9.0,44.0,,,,,,,,,,
Russell Westbrook,1/4,24-25,SAS,Away,L,122.0,111.0,36.0,7.5,6.0,U,9.0,10.0,1.0,3.0,1.0,4.0,11.0,36.0,0.0,0.0,0.0,1.0,4.0,25.0,,,,,,,,,,
Russell Westbrook,1/3,24-25,SAS,Home,L,113.0,110.0,31.0,7.5,8.0,O,9.0,6.0,1.0,2.0,0.0,4.0,7.0,57.0,0.0,2.0,0.0,1.0,2.0,50.0,,,,,,,,,,
Russell Westbrook,1/1,24-25,ATL,Home,L,139.0,120.0,25.0,7.5,11.0,O,16.0,2.0,1.0,0.0,0.0,5.0,6.0,83.0,5.0,5.0,100.0,1.0,2.0,50.0,,,,,,,,,,
Russell Westbrook,12/30,24-25,UTH,Away,L,132.0,121.0,32.0,6.5,10.0,O,16.0,10.0,0.0,4.0,0.0,7.0,7.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,,,,,,,,,,
Russell Westbrook,12/28,24-25,DET,Home,L,134.0,121.0,30.0,6.5,8.0,O,8.0,9.0,0.0,2.0,0.0,4.0,6.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Russell Westbrook,12/27,24-25,CLE,Home,L,149.0,135.0,29.0,6.5,7.0,O,11.0,4.0,1.0,1.0,0.0,5.0,13.0,38.0,0.0,0.0,0.0,1.0,5.0,20.0,,,,,,,,,,
Russell Westbrook,12/25,24-25,PHO,Away,L,110.0,100.0,27.0,5.5,2.0,U,17.0,6.0,1.0,1.0,0.0,6.0,12.0,50.0,4.0,7.0,57.0,1.0,4.0,25.0,,,,,,,,,,
Russell Westbrook,12/23,24-25,PHO,Home,L,117.0,90.0,24.0,8.5,7.0,U,11.0,5.0,1.0,2.0,0.0,5.0,12.0,42.0,0.0,0.0,0.0,1.0,5.0,20.0,,,,,,,,,,
Russell Westbrook,12/22,24-25,NOR,Away,L,132.0,129.0,35.0,6.5,5.0,U,21.0,5.0,1.0,3.0,1.0,9.0,14.0,64.0,2.0,4.0,50.0,1.0,4.0,25.0,,,,,,,,,,
Russell Westbrook,12/19,24-25,POR,Away,L,126.0,124.0,33.0,5.5,7.0,O,19.0,4.0,2.0,1.0,2.0,8.0,12.0,67.0,1.0,2.0,50.0,2.0,4.0,50.0,,,,,,,,,,
Russell Westbrook,12/16,24-25,SAC,Away,L,130.0,129.0,34.0,6.5,10.0,O,18.0,9.0,0.0,3.0,0.0,8.0,13.0,62.0,2.0,4.0,50.0,0.0,3.0,0.0,DEN,1.0,,,,,,,,
Russell Westbrook,12/13,24-25,LAC,Home,L,120.0,98.0,24.0,5.5,5.0,U,5.0,1.0,0.0,3.0,0.0,2.0,9.0,22.0,1.0,2.0,50.0,0.0,3.0,0.0,,,,,,,,,,
Russell Westbrook,12/8,24-25,ATL,Away,L,141.0,111.0,30.0,7.5,11.0,O,9.0,1.0,1.0,2.0,1.0,4.0,6.0,67.0,0.0,1.0,0.0,1.0,3.0,33.0,,,,,,,,,,
