game_id,date,game_time,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,game_index,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,spread_abs,home_favored,away_favored,pick_side,pick_team,pick_is_favorite,pick_is_underdog,pick_location_bucket,spread_bucket,abs_error
2025-11-07-DET-BKN,2025-11-07,,DET,BKN,10.5,-10.5,-10.364976048469543,107,125,-18,126,0,1,0,0,0,1,10.5,False,True,home,BKN,False,True,home_underdog,10+,7.6350239515304565
2025-11-07-GSW-DEN,2025-11-07,,GSW,DEN,-10.0,10.0,10.20208665728569,129,104,25,127,1,1,1,1,1,1,10.0,True,False,home,DEN,True,False,home_favorite,10+,14.79791334271431
2025-11-07-HOU-SAS,2025-11-07,,HOU,SAS,4.0,-4.0,-2.973545551300049,121,110,11,128,1,1,1,1,0,0,4.0,False,True,home,SAS,False,True,home_underdog,3-6,13.973545551300049
2025-11-07-OKC-SAC,2025-11-07,,OKC,SAC,11.5,-11.5,-11.469416219741106,101,132,-31,129,0,1,0,0,0,1,11.5,False,True,home,SAC,False,True,home_underdog,10+,19.530583780258894
2025-11-07-TOR-ATL,2025-11-07,,TOR,ATL,-2.5,2.5,2.539381865411997,97,109,-12,130,0,1,0,0,1,0,2.5,True,False,home,ATL,True,False,home_favorite,0-3,14.539381865411997
2025-11-07-UTA-MIN,2025-11-07,,UTA,MIN,-12.5,12.5,12.44410177320242,137,97,40,131,1,0,0,1,1,1,12.5,True,False,away,UTA,False,True,road_underdog,10+,27.55589822679758
2025-11-08-CHI-CLE,2025-11-08,,CHI,CLE,-8.5,8.5,8.681217581033707,128,122,6,132,0,1,0,1,1,1,8.5,True,False,home,CLE,True,False,home_favorite,6-10,2.6812175810337067
2025-11-08-DAL-WAS,2025-11-08,,DAL,WAS,4.5,-4.5,-3.825460195541382,105,111,-6,133,0,1,0,0,0,1,4.5,False,True,home,WAS,False,True,home_underdog,3-6,2.174539804458618
2025-11-08-IND-DEN,2025-11-08,,IND,DEN,-10.5,10.5,10.400678306818008,117,100,17,134,1,0,0,1,1,1,10.5,True,False,away,IND,False,True,road_underdog,10+,6.599321693181992
2025-11-08-LAL-ATL,2025-11-08,,LAL,ATL,5.5,-5.5,-5.427759610116482,122,102,20,135,1,1,1,1,0,0,5.5,False,True,home,ATL,False,True,home_underdog,3-6,25.427759610116482
2025-11-08-NOP-SAS,2025-11-08,,NOP,SAS,-11.0,11.0,11.046656291931868,126,119,7,136,0,1,0,1,1,1,11.0,True,False,home,SAS,True,False,home_favorite,10+,4.046656291931868
2025-11-08-PHX-LAC,2025-11-08,,PHX,LAC,-4.0,4.0,4.040500953793526,103,114,-11,137,0,1,0,0,1,0,4.0,True,False,home,LAC,True,False,home_favorite,3-6,15.040500953793526
2025-11-08-POR-MIA,2025-11-08,,POR,MIA,3.5,-3.5,-3.4484243877232075,136,131,5,138,1,1,1,1,0,0,3.5,False,True,home,MIA,False,True,home_underdog,3-6,8.448424387723207
2025-11-08-TOR-PHI,2025-11-08,,TOR,PHI,-5.5,5.5,5.56025218218565,130,120,10,139,1,1,1,1,1,1,5.5,True,False,home,PHI,True,False,home_favorite,3-6,4.43974781781435
2025-11-09-BKN-NYK,2025-11-09,,BKN,NYK,-16.0,16.0,16.838595509529114,134,98,36,140,1,1,1,1,1,1,16.0,True,False,home,NYK,True,False,home_favorite,10+,19.161404490470886
2025-11-09-BOS-ORL,2025-11-09,,BOS,ORL,-3.5,3.5,3.8026883602142334,107,111,-4,141,0,1,0,0,1,0,3.5,True,False,home,ORL,True,False,home_favorite,3-6,7.802688360214233
2025-11-09-DET-PHI,2025-11-09,,DET,PHI,4.5,-4.5,-4.51073351316154,108,111,-3,142,1,0,0,0,0,1,4.5,False,True,away,DET,True,False,road_favorite,3-6,1.51073351316154
2025-11-09-HOU-MIL,2025-11-09,,HOU,MIL,4.0,-4.0,-3.980162585154176,115,122,-7,143,0,1,0,0,0,1,4.0,False,True,home,MIL,False,True,home_underdog,3-6,3.019837414845824
2025-11-09-IND-GSW,2025-11-09,,IND,GSW,-12.5,12.5,12.658781096339226,114,83,31,144,1,1,1,1,1,1,12.5,True,False,home,GSW,True,False,home_favorite,10+,18.341218903660774
2025-11-09-MIN-SAC,2025-11-09,,MIN,SAC,4.5,-4.5,-4.396555460989475,117,144,-27,145,0,1,0,0,0,1,4.5,False,True,home,SAC,False,True,home_underdog,3-6,22.603444539010525
2025-11-09-OKC-MEM,2025-11-09,,OKC,MEM,10.5,-10.5,-10.418109431862831,100,114,-14,146,0,1,0,0,0,1,10.5,False,True,home,MEM,False,True,home_underdog,10+,3.581890568137169
2025-11-10-ATL-LAC,2025-11-10,,ATL,LAC,-5.0,5.0,5.024781627580524,102,105,-3,147,0,1,0,0,1,0,5.0,True,False,home,LAC,True,False,home_favorite,3-6,8.024781627580523
2025-11-10-CLE-MIA,2025-11-10,,CLE,MIA,7.5,-7.5,-7.417325243353844,140,138,2,148,1,1,1,1,0,0,7.5,False,True,home,MIA,False,True,home_underdog,6-10,9.417325243353844
2025-11-10-LAL-CHA,2025-11-10,,LAL,CHA,8.5,-8.5,-8.329727590084076,111,121,-10,149,0,1,0,0,0,1,8.5,False,True,home,CHA,False,True,home_underdog,6-10,1.670272409915924
2025-11-10-MIL-DAL,2025-11-10,,MIL,DAL,3.5,-3.5,-3.365595132112503,114,116,-2,150,1,1,1,0,0,1,3.5,False,True,home,DAL,False,True,home_underdog,3-6,1.365595132112503
2025-11-10-MIN-UTA,2025-11-10,,MIN,UTA,7.5,-7.5,-7.305924892425537,113,120,-7,151,1,1,1,0,0,1,7.5,False,True,home,UTA,False,True,home_underdog,6-10,0.3059248924255371
2025-11-10-NOP-PHX,2025-11-10,,NOP,PHX,-8.5,8.5,8.691023543477058,121,98,23,152,1,1,1,1,1,1,8.5,True,False,home,PHX,True,False,home_favorite,6-10,14.308976456522942
2025-11-10-POR-ORL,2025-11-10,,POR,ORL,-2.0,2.0,2.305871993303299,115,112,3,153,1,1,1,1,1,1,2.0,True,False,home,ORL,True,False,home_favorite,0-3,0.694128006696701
2025-11-10-SAS-CHI,2025-11-10,,SAS,CHI,5.0,-5.0,-4.912735000252724,117,121,-4,154,1,1,1,0,0,1,5.0,False,True,home,CHI,False,True,home_underdog,3-6,0.9127350002527237
2025-11-10-WAS-DET,2025-11-10,,WAS,DET,-11.0,11.0,11.28818902373314,137,135,2,155,0,1,0,1,1,1,11.0,True,False,home,DET,True,False,home_favorite,10+,9.28818902373314
2025-11-11-BOS-PHI,2025-11-11,,BOS,PHI,1.5,-1.5,-1.3535054326057434,102,100,2,156,1,1,1,1,0,0,1.5,False,True,home,PHI,False,True,home_underdog,0-3,3.3535054326057434
2025-11-11-DEN-SAC,2025-11-11,,DEN,SAC,8.5,-8.5,-8.653593629598618,108,122,-14,157,0,0,1,0,0,1,8.5,False,True,away,DEN,True,False,road_favorite,6-10,5.3464063704013824
2025-11-11-GSW-OKC,2025-11-11,,GSW,OKC,-8.0,8.0,8.445736795663834,126,102,24,158,1,1,1,1,1,1,8.0,True,False,home,OKC,True,False,home_favorite,6-10,15.554263204336166
2025-11-11-IND-UTA,2025-11-11,,IND,UTA,2.5,-2.5,-2.451398864388466,152,128,24,159,1,1,1,1,0,0,2.5,False,True,home,UTA,False,True,home_underdog,0-3,26.451398864388466
2025-11-11-MEM-NYK,2025-11-11,,MEM,NYK,-10.0,10.0,9.88938544690609,133,120,13,160,1,0,0,1,1,1,10.0,True,False,away,MEM,False,True,road_underdog,10+,3.11061455309391
2025-11-11-TOR-BKN,2025-11-11,,TOR,BKN,10.0,-10.0,-9.96233992278576,109,119,-10,161,0,1,0,0,0,1,10.0,False,True,home,BKN,False,True,home_underdog,10+,0.03766007721423925
2025-11-12-ATL-SAC,2025-11-12,,ATL,SAC,4.5,-4.5,-4.688500225543976,100,133,-33,162,0,0,1,0,0,1,4.5,False,True,away,ATL,True,False,road_favorite,3-6,28.311499774456024
2025-11-12-CHI-DET,2025-11-12,,CHI,DET,3.0,-3.0,-3.061844788491726,124,113,11,163,1,0,0,1,0,0,3.0,False,True,away,CHI,True,False,road_favorite,3-6,14.061844788491726
2025-11-12-CLE-MIA,2025-11-12,,CLE,MIA,-5.0,5.0,5.022078890353441,116,130,-14,164,0,1,0,0,1,0,5.0,True,False,home,MIA,True,False,home_favorite,3-6,19.02207889035344
2025-11-12-DEN-LAC,2025-11-12,,DEN,LAC,4.5,-4.5,-4.2484534084796906,116,130,-14,165,0,1,0,0,0,1,4.5,False,True,home,LAC,False,True,home_underdog,3-6,9.75154659152031
2025-11-12-GSW-SAS,2025-11-12,,GSW,SAS,-3.5,3.5,3.6274239122867584,120,125,-5,166,0,1,0,0,1,0,3.5,True,False,home,SAS,True,False,home_favorite,3-6,8.627423912286758
2025-11-12-LAL-OKC,2025-11-12,,LAL,OKC,-8.0,8.0,8.600101470947266,121,92,29,167,1,1,1,1,1,1,8.0,True,False,home,OKC,True,False,home_favorite,6-10,20.399898529052734
2025-11-12-MEM-BOS,2025-11-12,,MEM,BOS,-8.5,8.5,8.708626762032509,131,95,36,168,1,1,1,1,1,1,8.5,True,False,home,BOS,True,False,home_favorite,6-10,27.29137323796749
2025-11-12-MIL-CHA,2025-11-12,,MIL,CHA,2.5,-2.5,-2.395863741636276,111,100,11,169,1,1,1,1,0,0,2.5,False,True,home,CHA,False,True,home_underdog,0-3,13.395863741636276
2025-11-12-ORL-NYK,2025-11-12,,ORL,NYK,-4.0,4.0,4.128372490406036,107,124,-17,170,0,1,0,0,1,0,4.0,True,False,home,NYK,True,False,home_favorite,3-6,21.128372490406036
2025-11-12-PHX-DAL,2025-11-12,,PHX,DAL,2.0,-2.0,-2.0170978307724,114,123,-9,171,0,0,1,0,0,1,2.0,False,True,away,PHX,True,False,road_favorite,0-3,6.9829021692276
2025-11-12-POR-NOP,2025-11-12,,POR,NOP,8.5,-8.5,-8.249033868312836,117,125,-8,172,1,1,1,0,0,1,8.5,False,True,home,NOP,False,True,home_underdog,6-10,0.2490338683128357
2025-11-12-WAS-HOU,2025-11-12,,WAS,HOU,-17.0,17.0,17.223649471998215,135,112,23,173,1,1,1,1,1,1,17.0,True,False,home,HOU,True,False,home_favorite,10+,5.776350528001785
2025-11-13-ATL-UTA,2025-11-13,,ATL,UTA,1.5,-1.5,-1.2990302741527555,122,132,-10,174,0,1,0,0,0,1,1.5,False,True,home,UTA,False,True,home_underdog,0-3,8.700969725847244
2025-11-13-IND-PHX,2025-11-13,,IND,PHX,-4.0,4.0,4.007681978866458,133,98,35,175,1,1,1,1,1,1,4.0,True,False,home,PHX,True,False,home_favorite,3-6,30.992318021133542
2025-11-13-TOR-CLE,2025-11-13,,TOR,CLE,-7.5,7.5,7.750590801239014,113,126,-13,176,0,1,0,0,1,0,7.5,True,False,home,CLE,True,False,home_favorite,6-10,20.750590801239014
2025-11-14-BKN-ORL,2025-11-14,,BKN,ORL,-14.0,14.0,14.112323820590971,105,98,7,177,0,1,0,1,1,1,14.0,True,False,home,ORL,True,False,home_favorite,10+,7.112323820590971
2025-11-14-CHA-MIL,2025-11-14,,CHA,MIL,-9.0,9.0,9.252819627523422,147,134,13,178,1,1,1,1,1,1,9.0,True,False,home,MIL,True,False,home_favorite,6-10,3.7471803724765778
2025-11-14-GSW-SAS,2025-11-14,,GSW,SAS,-2.5,2.5,2.5968808084726334,108,109,-1,179,0,1,0,0,1,0,2.5,True,False,home,SAS,True,False,home_favorite,0-3,3.5968808084726334
2025-11-14-LAC-DAL,2025-11-14,,LAC,DAL,2.5,-2.5,-2.4894141471013427,127,133,-6,180,0,1,0,0,0,1,2.5,False,True,home,DAL,False,True,home_underdog,0-3,3.5105858528986573
2025-11-14-LAL-NOP,2025-11-14,,LAL,NOP,9.5,-9.5,-9.369230315089226,104,118,-14,181,0,1,0,0,0,1,9.5,False,True,home,NOP,False,True,home_underdog,6-10,4.630769684910774
2025-11-14-MIA-NYK,2025-11-14,,MIA,NYK,-6.5,6.5,6.492920219432563,140,132,8,182,1,0,0,1,1,1,6.5,True,False,away,MIA,False,True,road_underdog,6-10,1.5070797805674374
2025-11-14-PHI-DET,2025-11-14,,PHI,DET,-1.5,1.5,1.5131508205085993,114,105,9,183,1,1,1,1,1,1,1.5,True,False,home,DET,True,False,home_favorite,0-3,7.486849179491401
2025-11-14-POR-HOU,2025-11-14,,POR,HOU,-7.5,7.5,7.653379380702972,140,116,24,184,1,1,1,1,1,1,7.5,True,False,home,HOU,True,False,home_favorite,6-10,16.346620619297028
2025-11-14-SAC-MIN,2025-11-14,,SAC,MIN,-11.5,11.5,11.5332013592124,124,110,14,185,1,1,1,1,1,1,11.5,True,False,home,MIN,True,False,home_favorite,10+,2.4667986407875997
